Directory,rmsT,rmsW,TBDrms
s14410,5.6337021666651004e-15,3.248900708618609e-08,1.8303338961424438e-22
s818,1.1899542249466484e-14,1.00040108030912e-08,1.1904314921550287e-22
s5212,8.41978272333225e-15,1.8172180275404465e-08,1.530058095281296e-22
s4341,9.967707355660793e-15,1.661659479266457e-08,1.6562935414087748e-22
s15587,8.351267546685977e-15,2.275180014321055e-08,1.9000637016467965e-22
s7273,1.1729118671556942e-14,2.469571338330125e-08,2.8965895295149735e-22
s7775,8.097040010215445e-15,2.2127912059538657e-08,1.7917058928861335e-22
s18898,5.3376551284007574e-15,2.254504117964603e-08,1.203376546725439e-22
s8538,5.645132072328305e-15,2.669767582888059e-08,1.5071190607823798e-22
s11657,2.215755309345374e-14,1.4303765986223636e-08,3.1693645427608794e-22
s16550,5.232772722044328e-15,9.960765209596427e-09,5.2122420479464335e-23
s14753,5.9572009326177494e-15,9.23598575912389e-09,5.502062297789709e-23
s18641,6.2862425780448955e-15,2.9725612282385395e-08,1.8686240958798537e-22
s735,1.4425775417780286e-14,2.236298397959461e-08,3.2260338456105026e-22
s4747,9.515308008456391e-15,3.260461654317615e-08,3.1024296890593376e-22
s2873,1.0929290597911575e-14,3.032674747890655e-08,3.3144983608645192e-22
s5265,4.518263160911852e-15,9.971172550900608e-09,4.505238160782967e-23
s7725,5.505840088797622e-15,2.9200057007216196e-08,1.6077084446550684e-22
s10280,5.274394015155179e-15,1.2433220146799929e-08,6.557770193138835e-23
s1848,8.840394023565887e-15,3.5194113632457635e-08,3.111298318210772e-22
s4458,1.0110870389596749e-14,6.46934409996724e-08,6.54106997004712e-22
s4311,9.313289548467279e-15,3.8024362377801966e-08,3.5413189672031547e-22
s7831,1.1729461318727444e-14,2.039183015344166e-08,2.391851830028539e-22
s8631,5.886436588126941e-15,2.1916126789340415e-08,1.2900789060280245e-22
s12588,1.0524069783791336e-14,3.213908131637505e-08,3.382339345604753e-22
s14993,7.0876478484338795e-15,2.1014575462886506e-08,1.4894391056527893e-22
s9341,8.559860264554129e-15,2.630105768754084e-08,2.251333786153267e-22
s15107,5.351637697042579e-15,2.339144866810627e-08,1.2518255848067394e-22
s3751,1.0563556168471998e-14,2.3379732896695805e-08,2.4697312165811865e-22
s10790,5.763219676854678e-15,1.3200852039375836e-08,7.607941022457802e-23
s825,1.622905895978292e-14,1.2119084403808443e-08,1.9668133532799287e-22
s13169,9.905460243244668e-15,2.1677041674164795e-08,2.147210744945972e-22
s19419,5.0313052710313995e-15,2.9790978569225068e-08,1.4988750750452555e-22
s16791,1.1960978446180559e-14,2.922300420813346e-08,3.4953572346612807e-22
s6770,6.155034391860708e-15,1.0126844977539976e-08,6.233107911780042e-23
s18924,1.1337306892432777e-14,1.1197963472648306e-08,1.2695474845966611e-22
s5933,1.114749968503887e-14,2.6793988889612524e-08,2.986859827078906e-22
s7645,1.1419463467758517e-14,5.062581232671432e-08,5.78119614390513e-22
s13561,1.768970197351006e-14,2.4427286296884263e-08,4.321114146134888e-22
s4733,6.985811576287611e-15,2.2271973440577207e-08,1.5558780988795446e-22
s19377,8.394104437225851e-15,2.1005702585253448e-08,1.763240612779225e-22
s7717,7.078562979421012e-15,2.2073355789603663e-08,1.5624763912387696e-22
s6676,5.244724627517545e-15,1.4923227198289755e-08,7.826821720890993e-23
s325,4.610425536344641e-15,2.1556001671689826e-08,9.938234056864656e-23
s4981,5.9236665661629065e-15,8.783738722751258e-09,5.2031939397872094e-23
s7972,2.80918648171087e-14,1.8041373227986312e-08,5.068158178355955e-22
s6873,1.0938625698163122e-14,4.322647930664703e-08,4.728382773848056e-22
s236,1.8741674074249386e-14,3.066597946251634e-08,5.747317922541066e-22
s6904,4.784758526338267e-15,3.899703750053507e-08,1.8659140768261835e-22
s14429,1.1168207270287176e-14,2.2194071260684646e-08,2.4786798801084994e-22
s12125,8.604394098573366e-15,2.053832675537193e-08,1.7671985752849368e-22
s18761,6.087316803820156e-15,9.963469769579552e-09,6.065079695271575e-23
s16336,6.667652236994752e-15,3.240497723585016e-08,2.1606511895638034e-22
s12828,5.818144030317843e-15,8.880664225874083e-09,5.166898355102652e-23
s2765,1.8647244879058014e-14,3.0494988184448206e-08,5.686475122593864e-22
s8123,4.5750425808266235e-15,1.600943743397394e-08,7.32438579555105e-23
s8864,1.036908586269791e-14,2.6513297224726152e-08,2.7491865542641566e-22
s8225,7.344146317016178e-15,2.5184377703076307e-08,1.849577547543922e-22
s7062,1.1220680862815874e-14,4.00340769387408e-09,4.4920960096702725e-23
s5423,8.869181008896975e-15,2.625546964298895e-08,2.3286451273726865e-22
s4070,3.17392863823037e-14,5.8749470272660385e-08,1.8646662617926057e-21
s1393,1.071383901584828e-14,2.4786868505566874e-08,2.655625188756433e-22
s15551,9.663109577409865e-15,2.3208554698328763e-08,2.2426680718326137e-22
s5011,6.4369178639212004e-15,9.284230595737864e-09,5.976182977446882e-23
s1763,4.711486303368794e-15,1.360631156076401e-08,6.410595055790811e-23
s11524,6.236865784503599e-15,2.1831707486100362e-08,1.3616142943735043e-22
s3800,1.088156461586365e-14,4.239991033713467e-09,4.61377364040356e-23
s4710,4.725736542964151e-15,3.307107911975634e-08,1.5628520711149123e-22
s5524,4.9714249912028036e-15,2.779467345937607e-08,1.3817913425826348e-22
s13387,4.594093741941189e-15,1.8427321795787103e-08,8.465684374276201e-23
s726,2.0724623926895477e-14,1.7069112633636507e-08,3.5375094009793704e-22
s16181,7.27097865708455e-15,4.202502317892844e-08,3.0556304659747223e-22
s2836,8.264270132163087e-15,1.9599219049728917e-08,1.6197324060639648e-22
s7807,1.5445340421520065e-14,2.5435674620926623e-08,3.9286265337123e-22
s4156,1.4442292599308538e-14,3.926118986122419e-08,5.670215917728056e-22
s19353,1.1149648646820425e-14,1.671310136189937e-08,1.8634520798387394e-22
s10396,5.359036400126938e-15,2.4912697219010644e-08,1.335080512220192e-22
s12811,9.249091380610717e-15,5.154885246303453e-08,4.767800469962262e-22
s10379,2.3617383891087294e-14,3.317892104018239e-08,7.835993152980608e-22
s1329,9.896533143375672e-15,1.75564684368885e-08,1.737481717662959e-22
s12177,6.1895845555212594e-15,2.4662974890039185e-08,1.5265356847259517e-22
s2173,1.2389939314934314e-14,1.8808328357366874e-08,2.3303404696313376e-22
s9589,5.190669822266247e-15,1.7521663364500576e-08,9.094916926202122e-23
s7377,2.8966720449334224e-14,2.6431208481770808e-08,7.656254272295266e-22
s5825,1.4169230320654883e-14,1.6355012049278392e-08,2.3173793262331134e-22
s8505,1.568500968139646e-14,2.2853402768327154e-08,3.584558436740641e-22
s9655,8.352143898683127e-15,4.5011734273888574e-08,3.7594448178480464e-22
s18350,1.9071812108999918e-14,1.7928243145442963e-08,3.419240847143539e-22
s11522,1.999069980052254e-14,1.7961846661867703e-08,3.5906988448041515e-22
s11800,1.158196267908497e-14,3.1562956285281996e-08,3.6556098173772646e-22
s8069,1.130553514844981e-14,2.04158894823569e-08,2.308125561296527e-22
s1986,6.638654670238865e-15,7.837449462897638e-09,5.203012047962649e-23
s19351,8.371026749884053e-15,2.356449310269601e-08,1.9725900211012655e-22
s10597,8.960206948916307e-15,2.2113998019621142e-08,1.981459987237308e-22
s4487,5.363442934220749e-15,1.923508430700723e-08,1.0316627701555834e-22
s11218,1.7510270468704087e-14,2.720187777495574e-08,4.763122370961055e-22
s15400,9.883796338801663e-15,5.0251209764857975e-08,4.966727230942576e-22
s11750,5.078704575690981e-15,3.478484575938906e-08,1.7666195532291425e-22
s19626,9.551518404586648e-15,5.190537483645413e-08,4.957751430473602e-22
s19093,9.587957205277229e-15,4.995685504920193e-08,4.789841883219858e-22
s12050,5.8277541450148575e-15,2.2354231963181844e-08,1.302749679820566e-22
s18434,5.7382900939648216e-15,8.824566498270716e-09,5.0637922520560685e-23
s11179,8.55302971693658e-15,5.07001812126967e-09,4.336401565662645e-23
s6295,5.901259221056602e-15,8.478189135590394e-09,5.0031991814264717e-23
s10343,9.30115436387055e-15,3.732100973587752e-08,3.471284725689125e-22
s599,1.1764987021473048e-14,3.234598177186702e-08,3.805500557428193e-22
s3479,1.4588408010550684e-14,1.9055479275147104e-08,2.779891065024385e-22
s6239,8.572397779008893e-15,5.389076912758879e-09,4.6197310957842316e-23
s17143,1.7494315515644802e-14,2.9332875322942675e-08,5.131585758806306e-22
s5943,1.1711756213667054e-14,3.0603558112564285e-08,3.5842141188514553e-22
s13587,8.093996755541544e-15,2.1925091671726775e-08,1.7746162085590746e-22
s15828,7.798527586644871e-15,2.8567480898678317e-08,2.2278428786929327e-22
s1518,1.8522024960709966e-14,2.3016206946269215e-08,4.263067595596645e-22
s15114,1.0627779904496791e-14,4.2506220615762474e-08,4.517467572763076e-22
s11061,2.2559489983076675e-14,2.724661721287198e-08,6.146697880865099e-22
s16319,7.659359976850526e-15,5.980370893931199e-09,4.5805813471698426e-23
s13528,5.0323993926069885e-15,1.634546034881136e-08,8.22568847312399e-23
s3536,6.5777937226911265e-15,8.119396518685283e-09,5.340771545264824e-23
s8599,9.802999695718373e-15,2.3239994894930453e-08,2.278216628834998e-22
s11843,1.4015528348426608e-14,7.538379253394353e-09,1.0565436812713955e-22
s12204,1.06753442163767e-14,1.9886735274595574e-08,2.122977443962684e-22
s19251,6.019048023485512e-15,2.0469809730394508e-08,1.2320876779885557e-22
s7098,1.369490023967839e-14,2.023652744379151e-08,2.7713722454023865e-22
s10463,1.6641796669678254e-14,1.9473072290951167e-08,3.2406690959995504e-22
s981,8.406492875911172e-15,5.644422469068627e-08,4.744979727485836e-22
s1594,2.215624828052836e-14,4.5416225450572926e-08,1.0062531670473448e-21
s5602,8.944157907073664e-15,1.7900157052737908e-08,1.6010183124110616e-22
s4570,1.8167322839123445e-14,2.740937423094627e-08,4.979549504719518e-22
s11841,1.9185589631534182e-14,1.637033295139295e-08,3.1407449013700694e-22
s17742,4.514246259081203e-15,1.0287672073404754e-08,4.6441085172021575e-23
s5329,5.404366136675264e-15,1.6792844725201307e-08,9.075468137132378e-23
s6847,7.39092991068414e-15,4.7699850464576226e-08,3.525462515337972e-22
s8638,2.0137231445100367e-14,2.271648022330904e-08,4.574470198748194e-22
s11648,4.7303487526777294e-15,1.1901282166645827e-08,5.629721525225879e-23
s8972,8.453974908047428e-15,2.8790774076395927e-08,2.433964816251135e-22
s19601,5.510377855130478e-15,7.111746060645828e-08,3.9188408003894186e-22
s12429,5.841604593145966e-15,1.977102217343609e-08,1.15494493939535e-22
s13286,1.5529589344703724e-14,2.8406299599703683e-08,4.4113816758602e-22
s2460,2.1579518722901177e-14,2.8335010164271295e-08,6.114558823534876e-22
s16882,1.491574038264972e-14,4.075676934566248e-08,6.07917390395438e-22
s19620,8.378766762602406e-15,3.4224271067659436e-08,2.8675718489600004e-22
s3842,7.117868902859852e-15,3.7049545825103206e-08,2.637138100935832e-22
s9271,6.2607215654131456e-15,5.3402850823677566e-08,3.343403798063393e-22
s7987,6.851216018092353e-15,2.1479536687747854e-08,1.4716094581630046e-22
s10916,6.216751619863579e-15,2.7898201901743418e-08,1.7343619186394456e-22
s3915,5.379206928227839e-15,3.937844804478703e-08,2.1182482054537836e-22
s690,6.229564443973833e-15,2.2996656228473294e-08,1.4325915197118664e-22
s8296,4.536302870183269e-15,1.6450844455586338e-08,7.462601292081482e-23
s13852,2.723133954347643e-14,3.225606206434465e-08,8.783757784096184e-22
s19681,9.337081096957199e-15,2.987049357522338e-08,2.789032209179997e-22
s3674,9.956939689648494e-15,2.2852027198321423e-08,2.2753625659989344e-22
s10110,2.1106186291564552e-14,3.8881195559420635e-08,8.206337567158844e-22
s8263,1.0053257552123203e-14,5.044606163316207e-09,5.071472500884591e-23
s10600,5.7929475587485195e-15,1.0590314296215015e-08,6.134913534863832e-23
s1798,6.363888549584623e-15,1.9981142329825436e-08,1.271577628803967e-22
s1330,7.877967337483984e-15,2.9016585117104374e-08,2.2859170979787213e-22
s14900,1.9919293476016823e-14,3.8554657576373485e-08,7.679815391311189e-22
s5735,9.104852309119032e-15,4.871825614151367e-09,4.435725269263132e-23
s648,2.1290105184054458e-14,1.9435294305641317e-08,4.137794600501583e-22
s12822,1.9813139302729445e-14,2.06130911891696e-08,4.084100471908822e-22
s19099,6.084329377687159e-15,7.88920277632859e-09,4.8000508218547134e-23
s8733,1.7375105669085332e-14,1.8657150901429355e-08,3.241699683964057e-22
s1322,5.506869817157916e-15,3.2087223051079405e-08,1.7670016013640291e-22
s13922,1.2612861170697782e-14,2.7445945215671938e-08,3.4617189670384716e-22
s309,8.072466545858832e-15,3.5734434924763924e-08,2.8846503046532625e-22
s8809,5.172965982125021e-15,2.5783019558421657e-08,1.333746830921793e-22
s14953,1.5035750942017265e-14,2.3903559380120877e-08,3.594079654672181e-22
s5764,4.873953871894991e-15,1.6490506599453528e-08,8.037396848991643e-23
s18617,1.0267833485515978e-14,3.496208411253313e-08,3.5898485797409385e-22
s8968,8.048222481354562e-15,1.882036581907086e-08,1.5147049129236307e-22
s10640,9.182992071112465e-15,2.7909561847226344e-08,2.562932851513025e-22
s18781,6.065499413258543e-15,1.11116284058497e-08,6.739757557602832e-23
s7363,5.176396604882011e-15,2.058344536116093e-08,1.0654807668428783e-22
s3520,1.8515223432958866e-14,2.095223793257997e-08,3.8793536674223428e-22
s463,9.742231204439113e-15,1.4853562208713985e-08,1.4470683724681095e-22
s6627,6.740794373660466e-15,1.225631294900167e-08,8.261728536845236e-23
s6798,5.483755891882987e-15,4.043738047918108e-08,2.2174872345502335e-22
s6688,1.4156255412147507e-14,7.292211058208406e-09,1.0323040225928466e-22
s10029,4.761230656676905e-15,1.2325809805200532e-08,5.868602351288956e-23
s7089,9.076368916373993e-15,2.4419494486776604e-08,2.2164034071334526e-22
s6750,1.8297421618610764e-14,2.704952034120563e-08,4.949364782642275e-22
s14693,2.049424140705486e-14,2.4524139459548176e-08,5.0260363438426015e-22
s14925,4.83970053389242e-15,2.051869513980783e-08,9.930433982290376e-23
s9283,7.784218275731392e-15,2.2444854659974764e-08,1.7471564784031045e-22
s7237,4.830009551787688e-15,1.0894087893768765e-08,5.261854858491775e-23
s18082,8.585449699608821e-15,1.3673134166959793e-08,1.1739000562643608e-22
s11081,1.940723256585124e-14,1.8885396478775246e-08,3.665132815618993e-22
s18824,8.402779852356898e-15,2.9899989830189336e-08,2.512430321307911e-22
s13450,1.0915087458201462e-14,4.1617753447230235e-09,4.542614186903834e-23
s1522,1.8148586247881663e-14,1.377588213390755e-08,2.5001278504787327e-22
s67,5.314069178300932e-15,2.460192492610945e-08,1.3073633097671168e-22
s7405,1.3684360320855066e-14,4.184763099745986e-08,5.726580611434242e-22
s2513,6.4058915514530946e-15,3.6937242038334156e-08,2.3661596670734288e-22
s12862,1.1016715103503173e-14,2.3083071731635758e-08,2.542996249811588e-22
s18447,7.494202954778874e-15,1.941552867569266e-08,1.4550391236996988e-22
s8275,2.1501481521437154e-14,5.431739278190865e-08,1.1679044171928526e-21
s11659,9.493064468127523e-15,2.976787701282376e-08,2.8258837556202733e-22
s18591,1.6282858655593686e-14,1.944105157901089e-08,3.1655589497714076e-22
s9708,8.011533417481857e-15,1.499890600413062e-08,1.2016423667776173e-22
s19832,8.86472325917144e-15,5.607262887534683e-09,4.9706833739417513e-23
s16682,1.135035782094706e-14,3.195667755555048e-08,3.6271972502412573e-22
s6324,4.978019358567535e-15,2.3347355962994323e-08,1.162235899551529e-22
s9569,1.7063473859401666e-14,2.093512042974382e-08,3.5722588019635948e-22
s18859,9.712717528839338e-15,1.0797666456897471e-08,1.0487468426646861e-22
s185,1.1084049743936941e-14,5.079445498237313e-08,5.6300826574078945e-22
s18191,8.501848092045993e-15,2.6209430764111302e-08,2.228285989354712e-22
s3951,1.2378653791714447e-14,2.240832215639889e-08,2.77384862027266e-22
s1134,1.4019000501815525e-14,3.071999257048131e-08,4.306635912613467e-22
s4403,7.405991416707355e-15,2.1333395813037564e-08,1.5799494628057683e-22
s17992,2.1712059629800345e-14,3.9123697268149164e-08,8.494560480243114e-22
s15365,9.353622845919988e-15,2.139091681592786e-08,2.0008256822463686e-22
s16637,8.065303220121248e-15,5.853618199901109e-09,4.721120571702276e-23
s15547,1.119130299990081e-14,4.068127700158822e-09,4.5527649734767e-23
s8560,5.2912057879375155e-15,1.1381814220025365e-08,6.022352127822773e-23
s2365,1.0498076411064996e-14,1.6661926023206943e-08,1.749181725471388e-22
s522,8.462067386485651e-15,2.7374635370565332e-08,2.3164600918619744e-22
s5134,2.6587473822472392e-14,1.8429229009515822e-08,4.899866438588507e-22
s5650,1.0225345296034095e-14,1.6093371028097485e-08,1.64560275739488e-22
s7546,1.3546173359333655e-14,3.914582483124587e-08,5.302761294581646e-22
s5382,9.992443420946907e-15,8.181503589070228e-09,8.17532117120583e-23
s6001,2.487874846758377e-14,1.7601561073423976e-08,4.379048105825289e-22
s5494,5.19375878008745e-15,1.2449226041507397e-08,6.465827705837238e-23
s16471,8.049784274487715e-15,2.1373058421708906e-08,1.7204850958077958e-22
s6406,1.3460596303567067e-14,2.4054931118367786e-08,3.237937168944618e-22
s998,1.9160850238026667e-14,4.369699236223513e-08,8.372715265049824e-22
s1378,2.8363843905962628e-14,3.2616391197221776e-08,9.25126228693812e-22
s4419,1.9099353320466398e-14,2.8611654978700226e-08,5.464641075214771e-22
s10944,1.0445975590275367e-14,4.439042033254462e-08,4.637012472358245e-22
s12680,8.115487874483948e-15,2.6365897678082054e-08,2.1397212290635937e-22
s13391,3.104196353518128e-14,4.6003291208862385e-08,1.4280324882038317e-21
s14516,7.688410573619978e-15,1.9965800636345136e-08,1.5350527272326443e-22
s9629,1.7647603962614716e-14,3.664696799732252e-08,6.467311776473636e-22
s2101,7.692182845065034e-15,2.3848869986670327e-08,1.8344986858565186e-22
s1092,2.023730786317226e-14,2.269718797960306e-08,4.593299807715199e-22
s14872,5.308660422080835e-15,8.9407273986962e-09,4.7463285686072256e-23
s2761,1.43377622910353e-14,2.2151240290478545e-08,3.1759921773648514e-22
s16598,7.319179986066485e-15,7.617462066984176e-09,5.575357590529122e-23
s2723,4.712270233106646e-15,1.68476322105891e-08,7.939059576428774e-23
s14551,7.2677098370421e-15,3.855974303534289e-08,2.8024102377177715e-22
